id_registro,nivel_territorial,pais,codigo_iso_pais,departamento_region,ciudad_municipio,tipo_plataforma,categoria_servicio,plataforma_principal,edad,genero,nivel_educativo,antiguedad_meses,horas_semanales,ingreso_bruto_mensual_cop,costos_operativos_mensuales_cop,ingreso_neto_mensual_cop,ingreso_neto_hora_usd,dependencia_ingresos,afiliacion_salud,afiliacion_pension,cuenta_con_arl,calificacion_promedio_app,fecha_registro,anio,mes,fuente_origen_id
GIG-00076,Regional,Colombia,COL,Caldas,Manizales,Fisica / Basada en Ubicacion,Reparto y Domicilios,PedidosYa,29,Femenino,Universitario,2,56.7,1756500,468800,1287700,1.3,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.74,2022-04-22,2022,4,F-SEC-01
GIG-00077,Regional,Colombia,COL,Valle del Cauca,Cali,Fisica / Basada en Ubicacion,Reparto y Domicilios,iFood,18,Masculino,Secundaria / Bachillerato,1,43.0,1833600,667900,1165700,1.55,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.98,2022-10-21,2022,10,F-SEC-01
GIG-00078,Regional,Colombia,COL,Santander,Bucaramanga,Fisica / Basada en Ubicacion,Reparto y Domicilios,PedidosYa,48,Masculino,Secundaria / Bachillerato,11,71.7,1605900,604500,1001400,0.8,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.68,2023-04-07,2023,4,F-SEC-01
GIG-00079,Global,Argentina,ARG,Buenos Aires,Buenos Aires,Fisica / Basada en Ubicacion,Reparto y Domicilios,iFood,35,Masculino,Secundaria / Bachillerato,19,34.4,4636000,1483500,3152500,5.23,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.89,2022-02-02,2022,2,F-PRIM-02
GIG-00080,Nacional,Colombia,COL,Santander,Bucaramanga,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Uber,30,No binario / Otro,Secundaria / Bachillerato,11,37.3,2793400,1105400,1688000,2.58,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.85,2023-01-24,2023,1,F-SEC-01
GIG-00081,Global,Chile,CHL,Santiago,Santiago,En linea / Basada en la Nube,Desarrollo de Software y TI,Workana,25,Masculino,Universitario,5,25.0,8102000,972200,7129800,16.26,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.66,2025-06-04,2025,6,F-PRIM-02
GIG-00082,Regional,Colombia,COL,Valle del Cauca,Cali,Fisica / Basada en Ubicacion,Servicios del Hogar y Mantenimiento,Timser,22,Femenino,Secundaria / Bachillerato,1,59.2,1093000,256600,836400,0.81,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.8,2023-07-23,2023,7,F-SEC-01
GIG-00083,Nacional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Transporte de Pasajeros,DiDi,27,Masculino,Primaria,65,43.1,2661000,1271900,1389100,1.84,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.75,2023-07-16,2023,7,F-SEC-01
GIG-00084,Global,Brasil,BRA,Sao Paulo,Sao Paulo,En linea / Basada en la Nube,Microtareas y Etiquetado de Datos,Appen,22,Masculino,Universitario,10,37.5,9747900,1169700,8578200,13.04,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.55,2021-12-17,2021,12,F-TER-02
GIG-00085,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,DiDi,41,Masculino,Secundaria / Bachillerato,5,60.8,2962600,1391400,1571200,1.47,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.91,2021-09-05,2021,9,F-SEC-02
GIG-00086,Global,Chile,CHL,Santiago,Santiago,En linea / Basada en la Nube,Microtareas y Etiquetado de Datos,Appen,36,Femenino,Tecnico / Tecnologo,4,26.5,3580700,429700,3151000,6.78,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.82,2026-03-12,2026,3,F-TER-01
GIG-00087,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Cabify,41,Masculino,Tecnico / Tecnologo,8,49.3,3353000,1220700,2132300,2.47,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.83,2025-05-02,2025,5,F-PRIM-01
GIG-00088,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Reparto y Domicilios,DiDi Food,23,Masculino,Posgrado,27,41.9,1759300,530400,1228900,1.67,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.66,2021-12-20,2021,12,F-SEC-02
GIG-00089,Global,Mexico,MEX,Ciudad de Mexico,Ciudad de Mexico,Fisica / Basada en Ubicacion,Servicios del Hogar y Mantenimiento,TaskRabbit,41,Masculino,Primaria,5,67.5,9261400,2963700,6297700,5.32,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.82,2024-08-02,2024,8,F-TER-02
GIG-00090,Regional,Colombia,COL,Risaralda,Pereira,Fisica / Basada en Ubicacion,Servicios del Hogar y Mantenimiento,Habitissimo,18,Femenino,Secundaria / Bachillerato,57,40.6,1420100,333700,1086400,1.53,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.9,2021-10-09,2021,10,F-SEC-01
GIG-00091,Nacional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Cabify,22,Masculino,Tecnico / Tecnologo,2,64.2,3644300,1853300,1791000,1.59,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.62,2024-09-18,2024,9,F-PRIM-01
GIG-00092,Regional,Colombia,COL,Santander,Bucaramanga,En linea / Basada en la Nube,Diseno Multimedia y Contenido,Upwork,20,Masculino,Tecnico / Tecnologo,34,46.5,4053900,629600,3424300,4.2,Unica fuente de ingresos (100%),No afiliado / Ninguno,No cotiza,No (Sin cobertura ARL),4.99,2023-07-05,2023,7,F-SEC-01
GIG-00093,Regional,Colombia,COL,Atlantico,Barranquilla,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Cabify,43,Masculino,Secundaria / Bachillerato,12,51.7,3218800,1454900,1763900,1.95,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.93,2023-11-24,2023,11,F-PRIM-01
GIG-00094,Regional,Colombia,COL,Bolivar,Cartagena,Fisica / Basada en Ubicacion,Transporte de Pasajeros,InDrive,43,Masculino,Secundaria / Bachillerato,18,70.1,3079000,1480900,1598100,1.3,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.97,2023-11-18,2023,11,F-SEC-01
GIG-00095,Regional,Colombia,COL,Bolivar,Cartagena,Fisica / Basada en Ubicacion,Servicios del Hogar y Mantenimiento,Jelpit,18,Masculino,Secundaria / Bachillerato,18,37.4,1254800,196500,1058300,1.61,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.72,2025-03-13,2025,3,F-PRIM-01
GIG-00096,Global,Mexico,MEX,Ciudad de Mexico,Ciudad de Mexico,En linea / Basada en la Nube,Desarrollo de Software y TI,Workana,28,Femenino,Tecnico / Tecnologo,8,28.3,8298700,995800,7302900,14.72,Fuente principal (>50%),No afiliado / Ninguno,No cotiza,No (Sin cobertura ARL),4.95,2026-01-20,2026,1,F-TER-01
GIG-00097,Global,Argentina,ARG,Buenos Aires,Buenos Aires,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Uber,18,Masculino,Secundaria / Bachillerato,6,43.8,4845700,1550600,3295100,4.29,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.94,2021-04-19,2021,4,F-PRIM-02
GIG-00098,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,DiDi,20,Masculino,Tecnico / Tecnologo,3,56.1,3840800,1504300,2336500,2.37,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.32,2026-05-16,2026,5,F-SEC-01
GIG-00099,Global,India,IND,Karnataka,Bengaluru,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Uber,23,Femenino,Universitario,7,34.0,3629100,1161300,2467800,4.14,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.72,2022-05-14,2022,5,F-TER-02
GIG-00100,Regional,Colombia,COL,Risaralda,Pereira,Fisica / Basada en Ubicacion,Reparto y Domicilios,Rappi,30,Masculino,Secundaria / Bachillerato,12,40.5,1732200,649600,1082600,1.52,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.93,2025-09-03,2025,9,F-SEC-01
GIG-00101,Regional,Colombia,COL,Santander,Bucaramanga,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Cabify,38,Masculino,Secundaria / Bachillerato,1,40.4,3039900,1095800,1944100,2.74,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.56,2021-07-06,2021,7,F-PRIM-01
GIG-00102,Global,Estados Unidos,USA,California,San Francisco,En linea / Basada en la Nube,Desarrollo de Software y TI,Upwork,25,Femenino,Secundaria / Bachillerato,20,44.9,27619700,3314400,24305300,30.87,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.94,2024-07-01,2024,7,F-TER-01
GIG-00103,Regional,Colombia,COL,Bolivar,Cartagena,Fisica / Basada en Ubicacion,Reparto y Domicilios,Mensajeros Urbanos,27,Femenino,Universitario,12,54.8,1298700,399800,898900,0.94,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.88,2026-01-23,2026,1,F-PRIM-01
GIG-00104,Global,Mexico,MEX,Ciudad de Mexico,Ciudad de Mexico,Fisica / Basada en Ubicacion,Reparto y Domicilios,Rappi,33,Masculino,Universitario,7,23.5,3952200,1264700,2687500,6.52,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.8,2023-01-05,2023,1,F-PRIM-02
GIG-00105,Regional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Transporte de Pasajeros,DiDi,41,Masculino,Secundaria / Bachillerato,26,54.2,2730700,1328200,1402500,1.48,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.69,2021-06-12,2021,6,F-SEC-01
GIG-00106,Nacional,Colombia,COL,Valle del Cauca,Cali,Fisica / Basada en Ubicacion,Servicios del Hogar y Mantenimiento,Habitissimo,36,Masculino,Secundaria / Bachillerato,18,57.1,2170700,353300,1817400,1.81,Fuente principal (>50%),No afiliado / Ninguno,No cotiza,No (Sin cobertura ARL),4.83,2026-04-17,2026,4,F-SEC-02
GIG-00107,Nacional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Uber,23,Masculino,Primaria,9,69.5,2606800,1095900,1510900,1.24,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.49,2025-04-16,2025,4,F-SEC-02
GIG-00108,Regional,Colombia,COL,Atlantico,Barranquilla,Fisica / Basada en Ubicacion,Reparto y Domicilios,Rappi,34,Masculino,Universitario,9,67.2,1281100,424700,856400,0.73,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.59,2024-01-26,2024,1,F-PRIM-01
GIG-00109,Regional,Colombia,COL,Valle del Cauca,Cali,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Uber,35,Femenino,Secundaria / Bachillerato,1,69.0,3109400,1561300,1548100,1.28,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.98,2022-07-08,2022,7,F-SEC-01
GIG-00110,Global,Argentina,ARG,Buenos Aires,Buenos Aires,Fisica / Basada en Ubicacion,Reparto y Domicilios,Mensajeros Urbanos,22,Masculino,Secundaria / Bachillerato,34,61.6,7224800,2311900,4912900,4.55,Unica fuente de ingresos (100%),No afiliado / Ninguno,No cotiza,No (Sin cobertura ARL),4.79,2021-09-18,2021,9,F-TER-02
GIG-00111,Regional,Colombia,COL,Valle del Cauca,Cali,Fisica / Basada en Ubicacion,Transporte de Pasajeros,DiDi,24,Femenino,Secundaria / Bachillerato,1,75.0,2184300,908600,1275700,0.97,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.66,2023-05-24,2023,5,F-PRIM-01
GIG-00112,Nacional,Colombia,COL,Bolivar,Cartagena,En linea / Basada en la Nube,Desarrollo de Software y TI,Toptal,22,Masculino,Tecnico / Tecnologo,15,28.3,4717000,564100,4152900,8.37,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.85,2022-10-13,2022,10,F-SEC-02
GIG-00113,Global,Mexico,MEX,Ciudad de Mexico,Ciudad de Mexico,En linea / Basada en la Nube,Diseno Multimedia y Contenido,Fiverr,22,Masculino,Tecnico / Tecnologo,22,42.5,18133000,2176000,15957000,21.41,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.41,2021-03-15,2021,3,F-TER-01
GIG-00114,Regional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Uber,19,Masculino,Secundaria / Bachillerato,51,39.5,2999700,1291900,1707800,2.47,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.95,2022-04-21,2022,4,F-SEC-01
GIG-00115,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Reparto y Domicilios,iFood,28,Masculino,Universitario,30,34.1,1392200,393000,999200,1.67,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.41,2022-08-16,2022,8,F-SEC-01
GIG-00116,Global,Mexico,MEX,Ciudad de Mexico,Ciudad de Mexico,En linea / Basada en la Nube,Desarrollo de Software y TI,Freelancer,30,Femenino,Universitario,17,39.0,13814300,1657700,12156600,17.77,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),No cotiza,Si (Afiliado a Riesgos Laborales),4.99,2024-03-31,2024,3,F-TER-01
GIG-00117,Global,Mexico,MEX,Ciudad de Mexico,Ciudad de Mexico,Fisica / Basada en Ubicacion,Transporte de Pasajeros,DiDi,21,Masculino,Secundaria / Bachillerato,13,51.4,8515700,2725000,5790700,6.42,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),No cotiza,Si (Afiliado a Riesgos Laborales),4.8,2023-02-15,2023,2,F-TER-02
GIG-00118,Global,Brasil,BRA,Sao Paulo,Sao Paulo,En linea / Basada en la Nube,Diseno Multimedia y Contenido,99designs,19,Masculino,Tecnico / Tecnologo,72,38.5,8579100,1029500,7549600,11.18,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),No cotiza,Si (Afiliado a Riesgos Laborales),4.96,2022-03-19,2022,3,F-TER-02
GIG-00119,Regional,Colombia,COL,Antioquia,Medellin,En linea / Basada en la Nube,Diseno Multimedia y Contenido,Fiverr,26,Masculino,Universitario,22,57.1,2546600,339000,2207600,2.2,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.97,2023-08-06,2023,8,F-SEC-01
GIG-00120,Global,India,IND,Karnataka,Bengaluru,En linea / Basada en la Nube,Diseno Multimedia y Contenido,Upwork,32,Masculino,Secundaria / Bachillerato,11,66.9,6462500,775500,5687000,4.85,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.8,2021-08-24,2021,8,F-PRIM-02
GIG-00121,Regional,Colombia,COL,Valle del Cauca,Cali,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Uber,28,Masculino,Secundaria / Bachillerato,28,44.4,3768400,1394400,2374000,3.05,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.88,2022-03-04,2022,3,F-SEC-01
GIG-00122,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Reparto y Domicilios,PedidosYa,40,Masculino,Secundaria / Bachillerato,1,33.3,1605200,442800,1162400,1.99,Fuente principal (>50%),No afiliado / Ninguno,No cotiza,No (Sin cobertura ARL),4.98,2025-07-14,2025,7,F-PRIM-01
GIG-00123,Global,Estados Unidos,USA,California,San Francisco,En linea / Basada en la Nube,Desarrollo de Software y TI,Upwork,24,Masculino,Tecnico / Tecnologo,9,41.6,35161200,4219300,30941900,42.41,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.49,2025-10-10,2025,10,F-PRIM-02
GIG-00124,Regional,Colombia,COL,Bogota D.C.,Bogota,En linea / Basada en la Nube,Microtareas y Etiquetado de Datos,Clickworker,21,Femenino,Universitario,1,35.4,1121600,143700,977900,1.58,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.65,2024-07-04,2024,7,F-SEC-01
GIG-00125,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Reparto y Domicilios,PedidosYa,30,Femenino,Primaria,56,43.6,1664800,411300,1253500,1.64,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.83,2023-07-19,2023,7,F-PRIM-01
GIG-00126,Nacional,Colombia,COL,Valle del Cauca,Cali,En linea / Basada en la Nube,Diseno Multimedia y Contenido,99designs,35,Masculino,Tecnico / Tecnologo,9,30.6,2001400,254800,1746600,3.25,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.34,2022-09-04,2022,9,F-SEC-02
GIG-00127,Global,Brasil,BRA,Sao Paulo,Sao Paulo,Fisica / Basada en Ubicacion,Reparto y Domicilios,DiDi Food,27,Masculino,Tecnico / Tecnologo,8,51.3,8578800,2745200,5833600,6.48,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.96,2024-01-06,2024,1,F-PRIM-02
GIG-00128,Global,Chile,CHL,Santiago,Santiago,En linea / Basada en la Nube,Desarrollo de Software y TI,Freelancer,25,Masculino,Universitario,34,26.0,6561500,787400,5774100,12.66,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.7,2023-11-30,2023,11,F-TER-01
GIG-00129,Global,Chile,CHL,Santiago,Santiago,Fisica / Basada en Ubicacion,Transporte de Pasajeros,DiDi,27,No binario / Otro,Tecnico / Tecnologo,18,66.2,6634700,2123100,4511600,3.89,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.64,2022-08-23,2022,8,F-PRIM-02
GIG-00130,Regional,Colombia,COL,Atlantico,Barranquilla,Fisica / Basada en Ubicacion,Servicios del Hogar y Mantenimiento,Habitissimo,29,Masculino,Primaria,12,54.2,1572900,292300,1280600,1.35,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.94,2023-03-22,2023,3,F-PRIM-01
GIG-00131,Global,Mexico,MEX,Ciudad de Mexico,Ciudad de Mexico,Fisica / Basada en Ubicacion,Transporte de Pasajeros,InDrive,36,Femenino,Secundaria / Bachillerato,4,75.6,10187500,3260000,6927500,5.23,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.91,2024-11-13,2024,11,F-TER-02
GIG-00132,Global,Brasil,BRA,Sao Paulo,Sao Paulo,En linea / Basada en la Nube,Desarrollo de Software y TI,Toptal,28,Masculino,Tecnico / Tecnologo,1,27.5,12429800,1491600,10938200,22.68,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.87,2022-01-26,2022,1,F-PRIM-02
GIG-00133,Global,Chile,CHL,Santiago,Santiago,En linea / Basada en la Nube,Desarrollo de Software y TI,Workana,31,Masculino,Posgrado,27,52.8,24865500,2983900,21881600,23.63,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.9,2026-05-04,2026,5,F-TER-01
GIG-00134,Regional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Reparto y Domicilios,iFood,18,Masculino,Universitario,12,50.0,1789700,597500,1192200,1.36,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.71,2025-03-24,2025,3,F-SEC-01
GIG-00135,Global,Mexico,MEX,Ciudad de Mexico,Ciudad de Mexico,Fisica / Basada en Ubicacion,Reparto y Domicilios,PedidosYa,32,Masculino,Secundaria / Bachillerato,20,53.5,3824400,1223800,2600600,2.77,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.66,2022-08-14,2022,8,F-PRIM-02
GIG-00136,Regional,Colombia,COL,Atlantico,Barranquilla,Fisica / Basada en Ubicacion,Reparto y Domicilios,DiDi Food,32,Masculino,Universitario,16,76.0,1485200,555500,929700,0.7,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.79,2022-03-21,2022,3,F-PRIM-01
GIG-00137,Global,Brasil,BRA,Sao Paulo,Sao Paulo,En linea / Basada en la Nube,Desarrollo de Software y TI,Fiverr,36,Femenino,Posgrado,9,16.0,4852300,582300,4270000,15.22,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.96,2021-08-07,2021,8,F-TER-01
GIG-00138,Regional,Colombia,COL,Valle del Cauca,Cali,En linea / Basada en la Nube,Servicios Profesionales y Asesoria,Workana,34,Masculino,Universitario,9,34.3,4545700,775600,3770100,6.27,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.74,2025-11-08,2025,11,F-SEC-02
GIG-00139,Nacional,Colombia,COL,Valle del Cauca,Cali,En linea / Basada en la Nube,Desarrollo de Software y TI,Upwork,25,Masculino,Universitario,23,47.0,5385500,627900,4757600,5.77,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.86,2023-04-07,2023,4,F-SEC-01
GIG-00140,Regional,Colombia,COL,Valle del Cauca,Cali,Fisica / Basada en Ubicacion,Reparto y Domicilios,DiDi Food,31,Masculino,Secundaria / Bachillerato,10,38.8,1986800,488700,1498100,2.2,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.63,2025-09-10,2025,9,F-PRIM-01
